u_mag,g_mag,r_mag,i_mag,zed_mag,Spec z
26.3782,25.5701,24.5519,24.3946,24.2112,2.9395
24.1841,24.3232,23.6957,23.0707,22.6432,0.9645
27.071,26.4507,24.2521,23.9019,23.7367,3.539
25.4845,25.7949,24.6911,23.9797,23.3528,1.0916
26.2725,26.138,25.4793,24.8663,24.7211,2.5353
27.0994,26.743,25.9477,25.6911,24.792,1.7627
24.0228,23.3297,22.1162,21.8431,21.5637,0.1137
24.6748,24.8315,24.4141,24.2962,23.779,1.2888
24.5549,24.8073,24.3156,24.0879,23.7526,0.769
26.2277,26.0908,25.9668,25.2601,24.8147,1.127
25.8511,26.0461,24.7253,23.6849,22.826,1.0058
24.1934,24.3713,24.0757,23.6352,23.2851,1.0189
24.8638,24.7656,24.3097,24.0474,23.7508,1.7492
24.7813,24.9056,24.8995,24.5608,24.4165,1.1046
24.486,24.5598,23.9212,23.3457,23.0196,0.8223
25.2821,25.1351,24.4639,24.3465,24.0872,2.5149
25.2111,25.1548,24.8711,24.5331,24.2085,1.6855
24.8573,24.9549,24.0721,23.8133,23.6099,0.5198
26.1072,26.2414,25.6341,24.9241,24.5374,0.826
25.5318,25.4982,24.7973,24.1455,23.8312,0.8019
25.4445,25.0958,24.6308,24.4667,24.528,2.5921
25.9031,25.9363,24.7578,24.3839,24.2913,0.5197
23.8612,23.5908,22.8047,22.6619,22.5487,0.1856
25.5081,25.4632,24.9561,24.5718,24.1061,1.075
26.7247,26.3608,25.9039,24.5939,23.8454,1.4631
23.2197,22.4841,21.1215,20.8008,20.465,0.1188
24.5507,24.6455,23.6835,23.379,23.2376,0.5321
25.6256,25.5493,24.4362,24.1223,23.9903,0.4743
26.1579,26.4989,26.1423,25.764,25.2018,1.088
25.5496,25.5107,24.6798,24.2178,24.0878,0.5902
24.403,24.1461,22.8065,22.4268,22.0672,0.4705
25.1312,24.6655,23.7001,23.4223,23.2483,0.1922
25.1279,25.1013,23.8862,23.263,22.9379,0.6422
25.4939,25.3175,24.1724,23.9275,23.7199,0.468
25.2936,25.4368,25.1198,24.8235,24.2113,1.1365
25.0134,24.7457,23.67,23.4075,23.1881,0.2249
23.2642,23.1471,21.9608,21.7557,21.4362,0.3008
25.3461,25.4296,24.3389,23.7388,23.4832,0.6018
25.7617,25.8929,25.1885,24.6885,24.8034,0.6499
25.6646,25.2503,24.7484,24.6218,24.6068,2.4536
25.6356,24.7626,22.7553,22.2253,21.8074,0.3562
25.3426,25.3743,24.3589,24.1459,24.0335,0.5051
24.679,24.334,22.7894,22.288,21.8327,0.5206
24.8156,24.7288,23.9247,23.5788,23.2692,0.7005
24.8983,25.0157,24.7309,24.658,24.044,1.3312
24.961,24.9674,24.0607,23.1606,22.715,0.7542
25.4654,25.8447,25.2035,24.7369,24.6521,0.7428
24.8426,24.9406,24.5224,24.0218,23.5786,1.131
25.589,25.2264,24.9662,24.3579,23.9342,1.8654
25.8646,26.0078,24.5376,23.8721,22.9657,1.15
24.6537,24.6626,23.5523,22.8771,22.5573,0.7153
26.7855,26.5077,25.8306,25.434,24.6634,1.8332
26.1301,25.7052,25.1229,24.7591,24.8339,2.6738
25.132,25.2368,25.0541,25.0442,24.4299,1.4179
25.4284,25.639,25.0501,24.7377,24.2242,1.0774
25.8604,25.9681,25.6223,25.0255,24.6975,1.4879
24.7914,24.839,23.5396,23.281,23.0831,0.4262
23.8514,23.796,22.4994,22.2939,22.0658,0.3327
24.9925,25.0912,24.8241,24.3742,23.6699,1.1181
23.9316,24.0196,23.2546,22.7403,22.4828,0.7356
25.7143,25.5019,24.6213,24.2766,24.2454,0.2171
25.637,25.7698,25.159,24.7249,24.4165,0.6231
24.4909,24.5982,23.986,23.474,23.3198,0.7239
24.6876,24.8782,24.6831,24.5205,24.1338,1.2341
25.3693,25.3536,24.5523,24.2814,24.3122,0.5644
25.2233,25.2314,24.2672,23.8819,23.7419,0.5647
24.356,24.4233,23.4109,22.9385,22.7688,0.6603
25.7979,25.5184,24.2731,23.7358,23.4258,0.6287
26.1465,25.998,24.5089,23.3843,22.6491,0.8466
24.7134,24.4282,23.1871,22.4124,22.0019,0.7535
24.3516,24.2982,23.3472,22.9237,22.694,0.5918
24.4549,24.4631,24.0894,23.8741,23.5024,1.3091
25.1542,24.7302,23.951,23.9399,23.8838,2.8842
24.5462,24.3212,23.6902,23.5622,23.5831,0.2015
24.7949,24.9064,24.122,23.6234,23.4305,0.6491
24.8614,24.9985,24.246,23.4595,22.9598,0.9832
24.8273,24.9883,24.5375,23.7351,23.464,0.8933
25.3149,25.1215,24.0534,23.9297,23.6883,0.3027
25.4005,25.4541,24.9815,24.4221,23.8947,0.7979
25.2798,25.4286,24.8119,24.3337,24.1461,0.7342
25.4866,25.3488,24.9758,24.4915,24.2266,1.6422
24.6329,24.7716,24.0568,23.5253,23.3436,0.738
25.0367,24.9729,23.7951,23.0821,22.7272,0.6993
23.609,23.5593,22.3094,22.1198,21.8235,0.3594
24.7897,24.8785,24.6241,24.6018,24.6852,1.79
26.1244,25.862,25.0439,24.7703,24.8625,2.7738
25.8117,25.825,24.6908,24.3271,24.2388,0.5777
25.894,25.5388,24.0338,23.6553,23.343,0.3044
26.0284,25.7931,25.0217,24.8332,24.7574,0.2074
23.0963,23.1298,22.3557,21.9175,21.7184,0.6611
25.1757,24.5705,23.3976,23.0587,22.7976,0.1487
23.9298,23.9781,22.8597,22.625,22.382,0.4711
25.9435,26.1763,25.5811,25.0357,24.2042,1.1312
24.3255,24.3185,23.1482,22.9353,22.6937,0.3577
24.1324,24.1264,22.9364,22.7747,22.5169,0.3667
25.8212,25.7205,25.144,24.4336,23.8049,1.5259
26.8025,26.3177,25.0834,24.1756,23.176,1.1686
26.933,26.5959,26.0616,25.2006,24.1966,1.3244
26.4001,26.3098,25.4226,24.9539,24.5187,0.6374
25.624,25.5832,24.5752,24.3506,24.0065,0.4202
26.0013,26.1601,25.5455,25.0003,24.2214,1.1216
25.994,25.9561,25.167,24.6334,24.7272,0.5693
26.1743,26.1855,25.6552,25.2578,25.1567,0.3872
24.2611,24.3432,23.9779,23.8516,23.5179,1.4152
23.411,23.3164,21.9681,21.7296,21.403,0.3503
23.8125,23.9428,23.1737,22.6236,22.355,0.7366
25.4256,25.4072,24.1062,23.8951,23.6433,0.3493
24.6273,24.63,23.7464,23.1,22.7988,0.7194
25.5869,25.5215,24.3358,23.7268,23.419,0.671
23.6764,23.7735,23.3822,23.2024,22.7439,1.4331
24.8433,24.758,23.5261,23.3217,22.9612,0.3621
25.6624,26.011,24.9808,24.6368,24.7667,0.5649
24.537,24.0378,23.4525,23.3529,23.1891,0.0594
24.4799,24.297,22.9416,22.1624,21.699,0.6922
24.6042,24.6862,23.8783,23.3509,23.0855,0.7228
25.3019,25.1425,25.0025,24.9509,24.5515,1.4661
23.6576,23.6485,23.2849,23.1634,22.9272,1.623
24.2728,24.3473,23.7223,23.1361,22.7085,0.8736
25.504,25.7304,25.4248,25.3318,25.0978,1.5026
25.8602,25.7917,24.9949,24.9266,24.5727,0.0575
25.0982,25.1267,24.872,24.2799,23.9905,0.9504
24.572,24.5944,23.9949,23.6134,22.9182,1.2347
25.3906,25.2986,24.7896,24.3591,24.0503,0.7596
25.2106,24.9871,24.2511,23.5855,23.1659,0.8674
25.4611,25.4899,24.4221,23.918,23.7616,0.6346
24.9187,25.1315,24.6987,24.4338,23.9458,1.0864
24.9194,24.9289,24.3298,23.7567,23.3593,0.9726
25.47,25.2759,24.9146,24.577,24.1518,1.5351
25.5261,25.3109,24.7865,24.3013,24.006,1.6433
24.858,24.6689,23.7995,23.1815,22.2881,1.3428
25.3001,25.2388,24.1079,23.1816,22.742,0.7835
23.9274,23.4865,22.5996,22.4054,22.1789,0.1711
25.1224,25.1625,24.9484,24.6705,24.0868,1.2621
24.4171,24.4621,23.6269,23.1756,23.0528,0.6611
24.9189,24.9072,24.1855,23.7987,23.5569,0.7209
24.3756,24.1152,22.7141,22.3621,21.9871,0.3634
24.8359,24.8314,24.4503,23.8379,23.5002,0.9703
25.4994,25.6209,24.9633,24.6138,24.7058,0.6082
25.4233,25.559,25.1968,24.9669,24.6666,1.385
26.0436,26.0488,25.7001,25.4999,24.7446,1.2396
25.3098,25.3728,24.4586,23.6535,23.1562,0.8441
24.7728,24.2378,23.1682,22.9091,22.6503,0.1865
24.5193,24.5778,23.7155,23.515,23.4132,0.5695
23.5147,23.3613,22.027,21.7158,21.3625,0.31
25.839,25.668,25.2017,24.5837,24.1409,0.9586
24.8624,24.9404,24.5355,24.2329,23.5388,1.2976
24.6975,24.5313,23.5818,23.4428,23.2796,0.264
24.3812,24.2913,23.4319,23.3171,23.1876,0.2482
24.0272,23.4099,21.8846,21.5298,21.2008,0.2138
25.0641,24.9863,23.7689,23.5058,23.207,0.3474
26.1738,26.0503,25.1103,25.114,24.9902,0.3317
26.0692,26.1671,24.8452,24.322,24.4295,0.4964
25.3053,25.2692,25.0217,24.7558,24.4089,1.4627
24.254,24.2655,23.8341,23.6486,23.0599,1.4262
24.1869,24.0337,22.811,22.601,22.3124,0.3114
26.1779,26.0473,25.509,25.0994,24.8083,2.0745
25.855,25.5943,25.0236,24.543,23.8234,1.4671
25.969,26.1089,26.1082,25.4428,25.1091,0.8858
24.2165,24.2643,23.6375,23.0043,22.6733,0.8158
24.8044,25.0802,24.8196,24.5895,24.1974,1.2185
25.0102,24.7043,23.8466,23.7405,23.7129,0.2132
26.5459,26.2982,25.5288,24.7179,23.7664,1.1632
25.1806,25.1952,24.4553,23.8885,23.7227,0.6835
25.4461,25.0488,24.3021,24.2881,23.9789,2.4299
26.2014,25.9186,25.1619,24.9057,24.4679,2.1466
24.4341,24.4735,23.5834,23.0484,22.785,0.6945
25.5589,25.6866,25.5145,25.1509,24.6513,1.1385
24.1685,24.1732,23.8156,23.5982,22.9205,1.299
25.7549,25.6938,24.7123,24.533,24.3728,0.292
25.858,25.7138,25.259,25.0279,25.2161,1.7815
24.5527,24.4961,23.2757,23.0681,22.7081,0.3165
25.7365,25.2137,24.6063,24.4053,24.4221,2.2998
25.0334,24.9189,23.6691,23.3482,23.1084,0.4219
26.706,25.9872,25.0697,24.4587,23.9946,1.6258
24.3032,24.3837,24.0945,23.847,23.4176,1.442
27.0699,26.5943,24.8586,23.8456,23.0948,0.9087
23.8355,23.9474,23.627,23.4438,22.9323,1.3756
25.1062,24.9864,24.4747,24.1549,24.0946,1.8272
25.5459,25.6453,25.2699,24.8565,24.2054,1.2005
25.3455,24.9865,24.5054,24.3336,24.0859,1.8477
25.0394,24.9779,24.0235,23.926,23.6654,0.3095
24.7527,24.7693,23.9624,23.2044,22.7775,0.9141
25.0249,24.9935,24.3817,23.9079,23.3453,1.5402
25.0144,25.0222,24.1148,23.6021,23.4134,0.6603
25.1243,25.179,24.8765,24.374,23.9943,0.9839
25.8128,25.2958,24.7194,24.3826,24.0971,2.1857
25.9986,26.0967,25.5117,24.9084,24.3053,1.7229
24.5794,24.5262,23.4341,23.1637,22.8904,0.4763
25.1278,25.2414,24.8134,24.1622,23.9369,0.842
24.9321,25.1081,24.8481,24.8074,24.3179,1.2569
24.2061,24.4129,23.9559,23.5171,23.337,0.7651
25.5271,24.253,22.171,21.59,21.1724,0.4289
26.8625,25.6115,24.7936,24.5018,24.3909,2.4059
24.2652,24.3568,23.5667,22.9356,22.497,0.9403
27.0371,27.1526,26.3974,25.3068,24.9098,1.8945
25.0763,25.279,24.721,24.3943,24.0789,0.7495
24.0698,23.8504,23.3435,23.2779,23.1794,0.175
26.3984,25.9776,24.922,24.4301,24.3702,0.6035
24.8763,24.7316,23.6288,22.7417,22.2025,0.8595
27.0089,26.843,26.6397,25.6305,25.1026,0.8941
26.1679,26.0043,25.606,25.4187,24.944,0.8115
24.9202,24.9055,23.5949,23.1865,22.8104,0.4289
25.6146,25.7976,25.6049,25.1369,24.841,0.9238
23.6004,23.4512,22.0225,21.772,21.4039,0.3573
25.6602,25.5805,24.9887,24.704,24.1657,1.099
26.6031,26.1523,25.2725,25.0818,25.1061,2.8932
25.2511,25.282,24.3411,24.1298,23.7769,0.0582
25.6656,25.4942,24.5472,24.0577,23.5281,0.969
25.4525,25.0974,24.5757,24.2984,24.0089,2.1588
25.2169,24.8368,23.3,22.5299,22.0316,0.6147
25.9607,25.812,24.3973,24.1534,23.9193,0.3447
24.9935,24.9503,23.7888,23.1275,22.7603,0.7327
23.3801,23.4977,22.7771,22.3819,22.1998,0.6593
25.095,25.1709,24.0704,23.832,23.6487,0.4259
25.2878,25.1743,23.8222,23.5849,23.3148,0.3605
25.4525,25.4303,24.5071,24.2014,24.0856,0.5634
26.061,26.0885,25.5676,24.9515,24.5461,0.7704
25.5181,25.5641,24.5382,24.3902,24.1921,0.3812
25.0136,25.069,24.0838,23.856,23.6741,0.5142
25.2537,25.3464,24.8484,24.3151,23.8953,0.9686
24.6179,24.3983,23.8996,23.8469,23.5397,2.1737
27.0551,26.9942,25.0332,24.1484,23.1431,1.017
24.7886,24.9096,24.1944,23.766,23.7482,0.6753
25.7333,25.8734,25.4384,24.9966,24.3835,1.1456
25.8488,25.3695,24.8444,24.7007,24.6516,2.3051
24.4426,24.6463,24.4552,24.2055,23.7449,1.1415
25.2511,25.189,24.4774,24.0339,24.0601,0.6335
26.2017,26.0389,25.4794,25.3755,25.0007,1.552
25.1126,25.2771,24.9513,24.5603,24.1719,1.2254
25.6727,25.8172,24.7207,24.4731,24.2039,0.4098
25.2293,25.2211,24.5605,24.2326,24.1871,0.6028
26.2153,26.3098,25.0454,24.892,24.5402,0.4577
23.8279,23.386,22.375,22.1198,21.9316,0.1841
24.3916,24.1882,22.9236,22.5677,22.2591,0.425
25.7844,25.8866,25.1002,24.2384,23.7245,0.9915
24.1517,23.5231,22.0267,21.6644,21.3064,0.1788
25.3465,25.4393,24.8746,24.3901,24.032,0.7604
24.5981,24.6932,23.8221,23.07,22.6705,0.8149
25.8484,25.4038,24.8338,24.5245,24.1136,2.0977
23.9817,23.8127,22.657,22.1134,21.8266,0.6201
24.5503,24.4537,23.3511,23.0201,22.772,0.5063
24.1828,24.1813,23.0556,22.941,22.6464,0.3913
24.3948,24.5476,23.9125,23.5571,23.4516,0.6478
24.8976,25.0084,24.5438,23.896,23.5984,0.8696
24.2631,24.4711,23.9319,23.3127,22.9234,0.969
25.0789,24.9095,23.6787,23.4996,23.2243,0.3713
27.0235,26.4957,25.4632,24.6973,23.9441,1.5549
26.1212,26.0587,24.8561,24.0631,23.4627,0.854
26.1353,26.2489,25.3897,24.6702,24.3565,0.9401
25.345,25.3825,25.0573,24.6614,24.1795,1.0925
24.7535,24.9512,24.5308,24.09,24.0126,0.7282
23.974,24.1384,23.4871,22.9697,22.6211,0.8124
25.1666,25.0413,24.4619,24.4731,24.1712,1.7834
25.1739,25.4713,24.9133,24.3013,24.0375,0.8085
25.6127,25.4723,24.8548,24.4941,24.0316,1.8441
24.8915,24.7998,23.5536,23.35,23.063,0.36
23.8626,23.8892,23.0778,22.399,22.0945,0.7952
24.4893,24.7116,24.2022,23.8303,23.6556,0.7069
25.9223,26.1783,25.8033,25.251,24.7944,0.9848
25.4344,25.4552,24.7482,24.3705,24.0938,0.647
25.273,25.3356,25.0488,24.9309,24.6022,1.2164
25.4722,25.5713,25.3677,25.2425,24.7167,1.3766
25.9925,25.8883,25.4783,25.169,24.9056,1.5375
25.8273,25.2607,24.72,24.6332,24.2494,2.0649
25.8028,25.7572,24.7901,24.5432,24.3868,0.441
24.6377,24.7453,23.7227,23.5347,23.2813,0.3261
26.1269,26.1037,25.4725,24.7721,24.4156,0.8942
23.9333,23.914,23.4529,23.0952,22.6474,1.5254
24.9564,25.0298,24.5693,23.9812,23.704,0.9634
25.1593,24.9187,24.3867,24.0774,23.7352,1.7075
25.772,25.9125,25.4011,24.7855,24.4815,0.8509
25.6743,25.3641,23.9258,23.1004,22.6265,0.7014
24.9223,24.9994,24.1686,23.8882,23.8523,0.5193
24.4774,24.6146,23.5865,23.3663,23.1594,0.4266
24.8689,25.0987,24.7926,24.3901,23.8472,1.0604
24.2993,24.3057,23.1867,22.9656,22.7572,0.3798
26.5997,26.638,26.0517,25.3348,24.6524,1.9311
24.9173,24.9176,24.4696,23.9308,23.4338,1.0667
25.5808,25.5141,24.9437,24.2988,24.098,0.8405
24.1838,23.5214,21.8353,21.435,21.0581,0.221
24.9963,25.2149,24.8016,24.4184,24.1751,1.0937
25.1545,25.0766,23.8363,23.7225,23.3795,0.3719
26.1193,26.1956,25.1039,24.0142,23.5033,0.8393
26.1223,26.2718,25.8526,25.188,24.6491,0.8191
24.9099,24.9414,24.0241,23.5016,22.6723,1.1561
23.8642,24.07,23.6285,23.004,22.7054,0.8739
25.6087,25.2402,23.7775,22.8915,22.3761,0.731
25.6109,25.6334,25.2464,24.9855,24.6409,1.6264
25.6885,25.6453,25.017,24.3009,23.9717,0.8296
25.2381,25.4297,25.0201,24.295,24.0386,0.9291
24.7942,25.0041,24.3323,23.7088,23.3032,0.9386
24.5355,24.4465,23.088,22.7537,22.4437,0.4202
24.9499,25.1577,24.5602,24.1147,23.6198,0.9993
25.5256,25.6801,24.3376,23.6,22.6979,1.0976
25.8822,26.0647,25.6285,25.558,24.8823,1.6069
25.6639,25.6178,25.2197,25.2358,25.038,1.9681
26.435,25.7882,25.1074,24.3406,23.8223,1.5539
24.3997,24.6635,24.1905,23.7899,23.419,0.801
24.9598,24.8883,24.4989,24.3229,23.8962,1.5868
23.8806,23.8427,22.6127,22.117,21.8137,0.6014
24.2746,24.3355,24.0443,23.9699,23.576,1.5752
25.6407,25.6792,25.1577,24.9126,24.3639,1.3563
26.9963,26.5436,25.9056,25.0984,24.5491,1.5658
24.5811,24.7353,24.5436,24.5058,24.449,1.7802
25.1389,24.9593,23.5692,23.3015,22.9816,0.3564
26.2096,25.6811,25.0353,24.7532,24.7165,0.1801
24.652,24.7901,23.9718,23.5361,23.2674,0.6557
25.9747,26.2455,25.9987,25.1639,24.9222,0.9811
24.1382,24.3359,24.1048,23.8464,23.3781,1.1858
25.4619,25.4037,24.8151,24.3959,23.8206,1.4455
25.3896,25.2832,24.8004,24.3601,23.8642,1.7662
25.728,25.6947,24.7595,24.5716,24.2926,0.4394
24.0992,24.2383,23.7554,23.3054,22.7623,1.0693
25.4895,25.657,25.4152,24.9231,24.7086,1.1056
23.8448,23.8386,23.391,23.1607,22.6474,1.4189
25.3721,25.3936,24.1734,23.9739,23.7625,0.4671
23.6144,23.6207,23.2405,23.0217,22.742,1.59
25.3113,25.3146,24.1854,24.0341,23.7798,0.3423
24.5839,24.5504,24.227,24.1937,24.0735,2.3689
24.9079,24.8059,24.394,24.3169,24.2715,1.9738
23.6594,23.692,23.3496,23.2106,22.8565,1.469
24.234,23.4816,21.9773,21.6097,21.29,0.1696
24.2195,24.3544,24.0118,23.9903,23.4682,1.4082
25.4848,25.4427,25.122,24.6413,24.1411,1.7298
24.3807,24.4214,24.0281,23.8167,23.4339,1.4089
26.2255,26.0088,25.11,24.6897,24.1233,1.6534
25.6657,25.1668,24.0143,23.2857,23.0342,0.6575
25.602,25.1404,24.0368,23.7971,23.5226,0.1348
25.752,25.864,25.3309,24.635,24.2393,0.8524
25.3344,25.2292,24.3699,23.7603,23.5084,0.7012
25.108,24.5953,23.9146,23.7567,23.7094,0.1016
24.9761,25.1285,25.1121,24.827,24.6614,1.607
25.7165,25.5095,24.6814,24.3916,23.8451,1.8019
25.123,24.9458,24.5458,24.6112,24.4249,1.9497
24.5826,24.6751,24.1876,23.7884,23.2109,1.1391
25.6058,25.5265,24.9266,24.3813,23.7228,1.013
24.4982,24.542,24.0212,23.4793,23.0201,1.0542
25.2024,25.3365,24.5952,24.0714,23.758,0.7653
26.8563,26.6267,25.4332,25.0239,24.4909,1.893
25.0518,25.035,24.2592,24.0897,23.8867,0.3035
24.991,24.8746,24.2941,23.8337,23.34,1.6274
26.5004,25.9061,25.1777,24.7052,24.4698,1.8161
26.0922,25.8101,24.6314,23.7021,23.4039,0.7493
24.3547,24.4615,23.5677,22.9304,22.6438,0.6846
23.457,23.5132,22.5415,22.157,21.9749,0.5987
24.7527,24.9504,24.6117,24.531,24.267,1.2585
26.2611,25.8007,25.0449,24.9441,24.4962,2.0679
24.2971,24.2827,23.1045,22.9678,22.755,0.3703
25.272,25.4197,24.628,24.0287,23.8791,0.6803
25.527,25.7286,24.8906,24.4276,23.7015,1.134
26.8771,27.6907,25.4905,24.4923,23.6085,1.4084
25.0419,25.0729,23.7403,23.6799,23.3173,0.3544
25.9973,25.8629,24.3489,23.4349,22.6526,0.9783
25.1264,24.8061,23.0952,22.4722,22.0194,0.5198
24.5287,24.5726,23.6518,23.0997,22.8526,0.6946
25.9027,25.8028,24.7434,24.3148,24.0533,0.2679
25.0127,25.1782,24.6346,24.3709,24.1424,0.7455
24.8381,23.9521,21.7905,21.2307,20.8258,0.3795
25.7764,25.6384,24.4625,23.654,23.2043,0.8559
25.0892,25.2054,24.5258,23.8519,23.3143,1.1578
24.9787,24.6823,22.9612,22.2327,21.7056,0.5747
25.4066,25.2545,25.0105,24.5796,24.4309,1.5756
23.6602,23.7879,23.4426,22.9293,22.6147,0.9486
24.3878,24.5657,23.9821,23.3855,22.8756,1.0101
25.3278,25.3956,24.8376,24.4511,24.0004,0.8221
26.7152,25.9316,24.9491,24.6856,24.4083,2.7931
24.9735,24.2802,23.328,23.1454,22.9373,0.1288
24.2998,24.2829,23.0959,22.9343,22.6409,0.371
24.8079,24.8507,24.333,23.8186,23.4349,1.0498
25.7546,25.7004,24.4715,24.0383,23.7181,0.502
24.035,23.9325,22.6355,22.3824,22.0809,0.3461
25.9181,25.7516,25.0103,25.1519,24.7444,2.4196
23.5583,23.5224,22.5336,21.9502,21.6703,0.7188
24.5572,24.7412,23.9091,23.2992,23.0525,0.7267
24.033,23.9721,22.7676,22.4842,22.2007,0.507
24.2179,24.0363,22.8153,22.3821,22.0558,0.559
25.8023,25.8006,24.5077,24.3206,24.002,0.0979
24.2848,24.3553,23.7352,23.1861,22.5643,1.0817
24.3351,24.4859,24.2839,23.7488,23.4466,0.9786
27.1003,27.6565,25.9212,25.3378,25.3881,3.4267
25.445,25.4282,24.4045,23.639,22.8107,1.0526
24.7845,24.7629,23.5718,22.6969,22.1149,0.8064
25.6883,25.2445,24.2293,23.6967,23.3184,0.8068
23.8445,23.7939,22.5573,22.2468,21.9521,0.4278
24.9171,24.867,23.7538,22.9185,22.479,0.7228
25.1885,24.8844,24.0982,23.983,23.8038,2.6971
24.954,24.4725,23.8893,23.6892,23.5031,0.0727
24.6011,24.6483,24.2248,23.7084,23.2268,1.037
25.4003,25.3394,24.3117,24.0352,24.0304,0.5399
24.8543,24.9384,24.0788,23.3534,22.9208,0.8073
23.3728,23.3969,22.309,22.0374,21.7544,0.5391
27.0717,26.9111,26.0876,25.267,24.3903,1.6688
26.4734,25.8473,25.2832,24.7695,23.8782,1.3713
23.8458,23.9314,23.5579,23.3922,22.8208,1.3127
27.0895,27.3318,26.5225,25.6381,25.6032,1.8727
25.0335,25.2564,24.8942,24.8074,24.4779,1.5231
26.9478,27.8379,26.9346,26.801,25.4791,1.916
25.2002,25.3132,24.7784,24.4614,24.042,0.7783
25.9853,25.7071,24.5172,24.5733,24.2846,0.2788
25.3205,25.3691,25.1815,24.6631,24.51,0.8769
24.2416,24.3701,24.0406,23.6827,23.2278,1.1326
25.2101,25.0827,23.74,23.4022,23.153,0.3009
24.3643,24.1524,23.0074,22.7771,22.5634,0.2846
25.1307,24.9367,23.8351,23.0951,22.6763,0.7372
24.8862,24.8398,23.9849,23.4332,23.2789,0.6686
24.9931,24.8773,24.191,23.7031,23.0003,1.4071
25.0636,24.9141,24.5303,24.1611,23.5176,1.3894
24.0447,24.1874,23.6169,23.301,22.671,1.2394
24.856,24.8105,23.5151,23.3078,23.0028,0.3662
24.8322,24.8424,24.2303,23.6389,23.2704,0.7981
25.0277,25.2486,24.5244,24.0387,23.7835,0.7552
24.7564,24.4807,23.2329,23.0437,22.8046,0.2827
24.9162,24.9675,24.0235,23.2492,22.7573,0.8958
24.9378,25.0967,24.5357,23.917,23.6868,0.8552
25.4665,25.517,24.7356,24.1434,23.9804,0.6692
25.8288,25.8698,25.1053,24.5109,24.2718,0.7456
25.5541,25.7051,24.745,24.3199,24.203,0.5464
24.4158,24.535,23.6765,23.1444,22.8993,0.6855
24.9658,25.0912,24.2063,23.9174,23.8247,0.5616
25.0572,24.7874,23.7733,23.6094,23.4268,0.2237
24.6306,24.3681,23.0072,22.7195,22.3679,0.3486
25.5461,25.7285,24.9959,24.2187,23.9033,0.8799
24.8228,24.8592,24.657,24.3623,23.8662,1.0877
25.6641,25.7128,25.385,24.9115,24.9422,1.8192
25.3871,25.3115,24.2748,23.8513,23.6441,0.5221
25.3899,25.5148,25.0441,24.6964,24.13,1.2162
24.854,24.5151,23.7099,23.5196,23.3874,0.1712
24.8007,24.7867,23.8084,23.2001,22.8505,0.7373
25.2467,25.3363,24.9846,24.5636,24.1535,0.9052
25.399,25.409,24.1813,23.7965,23.5318,0.4908
24.5407,24.6718,24.2591,23.6138,23.2826,0.9119
26.6267,26.1585,25.67,25.2327,24.4111,1.6209
25.2916,25.4271,24.9681,24.3996,24.032,0.9707
24.6749,24.638,24.2734,24.2087,23.6653,1.278
27.0647,26.7395,26.0212,25.467,24.6368,1.709
24.9534,24.7579,23.5608,23.1677,22.8812,0.5134
24.8437,24.7411,23.4538,23.2024,22.8444,0.3279
24.9405,24.9363,23.7922,23.5649,23.3474,0.4496
26.1228,25.7419,23.7868,22.7811,22.2119,0.7452
24.2298,24.377,24.0109,23.9396,23.6395,1.5678
24.6412,24.6458,24.34,24.3988,24.349,2.1374
25.1567,24.8711,23.8669,23.6829,23.5592,0.2477
25.7885,25.6166,25.0459,24.5229,24.2576,0.9812
25.0365,25.2314,24.6234,24.3734,24.4287,0.5892
24.8334,25.0065,24.3348,23.7622,23.4368,0.7814
25.0762,25.1584,24.9372,24.1737,23.9802,0.9814
25.0177,25.1168,24.1426,23.8075,23.6314,0.5855
25.1875,24.7482,23.8356,23.597,23.4407,0.1103
25.8401,25.5328,25.1134,24.8784,24.6737,2.0406
25.6848,25.7808,25.3143,24.887,24.4654,2.0241
25.3243,25.3425,24.7141,23.9964,23.5596,0.9433
26.0481,25.6905,24.9944,24.3931,24.1966,0.8078
25.4422,25.1715,24.8239,24.5156,24.359,1.0681
25.3724,25.4107,24.8189,24.2822,23.7317,0.9527
25.209,25.0214,24.6061,24.456,24.173,1.9057
24.3529,24.517,24.1997,23.9716,23.4415,1.2362
24.2153,24.3494,23.7978,23.1899,22.761,0.9606
25.4595,25.2538,24.3705,23.7218,23.395,0.7394
26.7272,25.4761,23.5192,22.951,22.4387,0.4114
25.5455,25.7184,24.7065,24.2177,24.0168,0.6026
25.1172,25.2368,24.0838,23.7989,23.5718,0.4855
25.3374,24.9203,24.5613,24.4842,24.1177,2.1985
25.2818,25.3683,25.2545,25.2843,24.7957,1.455
26.9238,27.7556,24.8263,23.5698,22.657,0.9871
25.7376,25.5378,23.985,23.6742,23.399,0.3393
23.9332,24.027,23.5741,23.2021,22.6636,1.1342
24.4461,24.5496,23.8772,23.1945,22.7664,0.8833
24.7863,24.8329,24.5503,24.3978,23.9039,1.1565
25.4307,25.5513,24.9042,24.1871,23.9153,0.842
24.9359,24.9884,24.5343,23.8665,23.3956,0.9865
26.1385,25.626,25.2316,24.9174,24.5926,2.0681
26.1496,26.1358,25.515,24.6013,23.9025,1.7601
25.2125,24.9996,24.7268,24.7313,24.7328,2.3283
25.8292,25.6924,24.9459,24.4304,24.0793,0.7689
24.2516,24.2773,23.3981,23.1578,22.983,0.5165
